season,lg_x,team,abbreviation_x,playoffs_x,age,w,l,pw,pl,mov,sos,srs,o_rtg,d_rtg,n_rtg,pace,f_tr,x3p_ar,ts_percent,e_fg_percent,tov_percent,orb_percent,ft_fga,opp_e_fg_percent,opp_tov_percent,opp_drb_percent,opp_ft_fga,arena,attend,attend_g,lg_y,abbreviation_y,playoffs_y,g,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
2008,NBA,Indiana Pacers,IND,False,26.7,36.0,46.0,37.0,45.0,-1.4,-0.46,-1.87,106.0,107.5,-1.5,97.7,0.292,0.289,0.54,0.498,13.5,24.4,0.224,0.498,14.1,73.9,0.271,Conseco Fieldhouse,501092.0,12222.0,NBA,IND,False,82.0,240.9,37.8,85.3,0.444,9.2,24.6,0.374,28.6,60.6,0.472,19.1,24.9,0.768,11.0,32.1,43.1,22.7,7.6,5.0,15.1,23.4,104.0
2008,NBA,Los Angeles Clippers,LAC,False,28.5,23.0,59.0,21.0,61.0,-7.27,0.71,-6.56,101.2,109.1,-7.9,92.1,0.338,0.167,0.519,0.465,13.7,23.1,0.264,0.503,12.8,73.1,0.236,STAPLES Center,692408.0,16888.0,NBA,LAC,False,82.0,241.5,34.4,78.6,0.438,4.3,13.2,0.324,30.1,65.4,0.46,20.8,26.6,0.781,9.8,30.4,40.1,21.1,6.8,4.9,14.4,21.3,93.8
2008,NBA,Los Angeles Lakers,LAL,True,26.7,57.0,25.0,59.0,23.0,7.26,0.09,7.34,113.0,105.5,7.5,95.6,0.333,0.257,0.57,0.525,12.9,26.3,0.256,0.485,12.9,73.4,0.214,STAPLES Center,778877.0,18997.0,NBA,LAL,True,82.0,241.2,39.6,83.1,0.476,8.1,21.4,0.378,31.5,61.8,0.51,21.3,27.7,0.769,11.0,33.2,44.1,24.4,8.0,5.3,14.1,20.6,108.6
2008,NBA,Memphis Grizzlies,MEM,False,24.5,22.0,60.0,25.0,57.0,-6.21,0.45,-5.76,105.0,111.4,-6.4,95.3,0.311,0.264,0.539,0.5,14.0,23.8,0.225,0.521,12.2,73.4,0.196,FedEx Forum,523578.0,12770.0,NBA,MEM,False,82.0,241.5,37.3,82.2,0.454,7.6,21.7,0.349,29.8,60.5,0.492,18.5,25.6,0.723,10.3,31.3,41.6,19.2,6.1,4.7,15.3,19.4,100.7
2008,NBA,Miami Heat,MIA,False,27.4,15.0,67.0,18.0,64.0,-8.65,0.11,-8.53,100.5,110.0,-9.5,90.2,0.3,0.217,0.522,0.482,14.4,22.1,0.218,0.51,13.6,71.9,0.245,AmericanAirlines Arena,798004.0,19464.0,NBA,MIA,False,82.0,241.8,34.2,77.3,0.443,6.0,16.7,0.358,28.3,60.5,0.467,16.9,23.2,0.727,9.1,28.6,37.6,20.0,7.2,4.3,14.7,20.4,91.4
2008,NBA,Milwaukee Bucks,MIL,False,25.8,26.0,56.0,23.0,59.0,-6.89,-0.03,-6.92,105.3,112.8,-7.5,91.3,0.294,0.195,0.522,0.482,13.7,30.0,0.215,0.524,13.0,73.0,0.25,Bradley Center,639421.0,15596.0,NBA,MIL,False,82.0,242.1,36.9,82.3,0.449,5.5,16.0,0.344,31.4,66.2,0.474,17.7,24.1,0.733,12.9,28.8,41.7,21.5,6.6,4.4,14.8,21.3,97.0
2008,NBA,Minnesota Timberwolves,MIN,False,24.6,22.0,60.0,23.0,59.0,-6.78,0.52,-6.26,103.8,111.2,-7.4,91.9,0.248,0.185,0.518,0.484,13.6,27.5,0.183,0.513,12.9,73.6,0.269,Target Center,593537.0,14477.0,NBA,MIN,False,82.0,240.6,37.5,83.1,0.451,5.4,15.4,0.35,32.1,67.8,0.474,15.2,20.6,0.736,11.8,29.6,41.4,19.9,7.5,3.7,14.5,23.0,95.6
2008,NBA,New Jersey Nets,NJN,False,27.4,34.0,48.0,27.0,55.0,-5.06,-0.09,-5.15,104.0,109.4,-5.4,91.5,0.347,0.222,0.528,0.481,14.2,26.6,0.255,0.497,12.7,73.8,0.271,Izod Center,641921.0,15657.0,NBA,NJN,False,82.0,241.8,34.8,78.7,0.443,6.1,17.4,0.348,28.8,61.2,0.47,20.1,27.3,0.736,11.1,30.7,41.9,23.5,6.4,4.8,15.0,22.6,95.8
2008,NBA,New Orleans Hornets,NOH,True,27.1,56.0,26.0,56.0,26.0,5.28,0.18,5.46,111.5,105.7,5.8,89.9,0.251,0.239,0.548,0.512,11.4,27.0,0.193,0.501,13.5,75.4,0.184,New Orleans Arena,581432.0,14181.0,NBA,NOH,True,82.0,241.5,38.6,82.9,0.466,7.7,19.8,0.389,30.9,63.1,0.49,16.0,20.8,0.769,11.4,30.4,41.8,21.8,7.8,3.9,11.9,18.7,100.9
2008,NBA,New York Knicks,NYK,False,25.7,23.0,59.0,23.0,59.0,-6.61,0.06,-6.55,104.7,111.9,-7.2,91.6,0.31,0.215,0.518,0.475,13.4,28.6,0.226,0.518,12.1,72.7,0.229,Madison Square Garden (IV),783739.0,19116.0,NBA,NYK,False,82.0,242.4,36.2,82.4,0.439,6.0,17.7,0.337,30.2,64.7,0.467,18.6,25.5,0.727,12.5,30.0,42.5,18.7,6.4,2.6,14.5,21.5,96.9
2008,NBA,Orlando Magic,ORL,True,26.7,52.0,30.0,56.0,26.0,5.46,-0.68,4.79,111.3,105.5,5.8,93.4,0.355,0.322,0.575,0.537,13.6,23.4,0.256,0.484,12.3,74.8,0.217,Amway Arena,709346.0,17301.0,NBA,ORL,True,82.0,241.2,37.3,78.6,0.474,9.8,25.3,0.386,27.5,53.3,0.516,20.1,27.9,0.721,9.4,32.6,42.0,20.8,6.3,4.1,14.3,20.6,104.5
2008,NBA,Philadelphia 76ers,PHI,True,25.3,40.0,42.0,42.0,40.0,0.41,-0.23,0.19,106.4,106.0,0.4,90.4,0.321,0.143,0.522,0.482,13.4,31.8,0.227,0.504,15.1,72.0,0.205,Wachovia Center,609675.0,14870.0,NBA,PHI,True,82.0,240.9,37.3,81.1,0.46,3.7,11.6,0.317,33.6,69.5,0.483,18.4,26.1,0.706,13.0,28.9,41.9,20.4,8.7,4.9,14.3,19.8,96.6
2008,NBA,Phoenix Suns,PHO,True,29.3,55.0,27.0,54.0,28.0,5.05,0.09,5.14,113.3,108.1,5.2,96.7,0.292,0.26,0.59,0.551,13.4,22.4,0.228,0.488,11.8,70.9,0.191,US Airways Center,755302.0,18422.0,NBA,PHO,True,82.0,241.2,41.4,82.7,0.5,8.5,21.5,0.393,32.9,61.2,0.538,18.9,24.1,0.783,8.8,32.7,41.5,26.7,6.5,6.3,14.4,19.9,110.1
2008,NBA,Portland Trail Blazers,POR,False,24.1,41.0,41.0,38.0,44.0,-0.98,0.45,-0.52,107.3,108.4,-1.1,87.9,0.281,0.218,0.532,0.489,12.6,26.8,0.216,0.491,12.1,71.8,0.212,Rose Garden Arena,801566.0,19550.0,NBA,POR,False,82.0,242.7,35.8,79.8,0.448,6.6,17.4,0.377,29.2,62.4,0.468,17.2,22.5,0.767,11.0,29.7,40.7,21.1,5.5,4.4,12.9,20.0,95.4
2008,NBA,Sacramento Kings,SAC,False,27.3,38.0,44.0,35.0,47.0,-2.26,0.4,-1.86,107.5,109.9,-2.4,94.7,0.346,0.208,0.556,0.503,14.8,25.2,0.276,0.51,13.9,71.7,0.256,ARCO Arena (II),580181.0,14151.0,NBA,SAC,False,82.0,241.8,37.1,80.0,0.464,6.2,16.7,0.373,30.9,63.3,0.488,22.1,27.7,0.798,10.1,30.0,40.1,19.1,7.9,4.1,16.1,22.4,102.5
2008,NBA,San Antonio Spurs,SAS,True,31.4,56.0,26.0,55.0,27.0,4.79,0.31,5.1,107.2,101.8,5.4,88.8,0.276,0.251,0.543,0.504,12.6,23.4,0.21,0.477,12.8,77.1,0.201,AT&T Center,761149.0,18565.0,NBA,SAS,True,82.0,240.6,35.8,78.3,0.457,7.2,19.6,0.369,28.6,58.7,0.487,16.5,21.6,0.761,9.4,31.9,41.3,21.0,6.4,4.1,12.6,18.7,95.4
2008,NBA,Seattle SuperSonics,SEA,False,25.4,20.0,62.0,19.0,63.0,-8.76,0.72,-8.04,100.5,109.5,-9.0,96.3,0.265,0.134,0.509,0.467,14.3,26.8,0.204,0.503,11.9,73.7,0.215,KeyArena at Seattle Center,547556.0,13355.0,NBA,SEA,False,82.0,241.8,38.1,85.8,0.444,3.8,11.5,0.333,34.3,74.3,0.462,17.5,22.8,0.77,11.8,32.8,44.6,21.3,6.5,4.9,16.0,20.5,97.5
2008,NBA,Toronto Raptors,TOR,True,26.3,41.0,41.0,49.0,33.0,2.9,-0.44,2.47,110.2,107.0,3.2,90.2,0.247,0.217,0.551,0.511,11.4,23.4,0.2,0.505,13.5,75.0,0.205,Air Canada Centre,796835.0,19435.0,NBA,TOR,True,82.0,241.8,38.4,82.0,0.468,7.0,17.8,0.392,31.4,64.2,0.489,16.4,20.2,0.812,9.6,30.4,40.1,23.8,7.0,4.1,11.7,19.5,100.2
2008,NBA,Utah Jazz,UTA,True,25.3,54.0,28.0,59.0,23.0,6.88,-0.01,6.86,113.8,106.5,7.3,93.2,0.349,0.166,0.573,0.528,13.6,29.5,0.265,0.501,15.0,74.1,0.294,EnergySolutions Arena,816211.0,19908.0,NBA,UTA,True,82.0,240.3,40.0,80.4,0.497,5.0,13.4,0.372,35.0,67.0,0.522,21.3,28.0,0.759,11.5,29.4,40.9,26.4,8.7,4.3,14.6,24.0,106.2
2008,NBA,Washington Wizards,WAS,True,27.2,43.0,39.0,40.0,42.0,-0.33,-0.28,-0.61,109.2,109.6,-0.4,89.5,0.297,0.241,0.535,0.489,12.5,28.9,0.233,0.513,13.5,72.8,0.217,Verizon Center,736461.0,17962.0,NBA,WAS,True,82.0,242.7,36.4,81.6,0.446,7.0,19.7,0.356,29.4,62.0,0.475,19.0,24.3,0.782,12.3,29.3,41.6,19.6,7.7,4.8,13.2,19.6,98.8
