season,lg_x,team,abbreviation_x,playoffs_x,age,w,l,pw,pl,mov,sos,srs,o_rtg,d_rtg,n_rtg,pace,f_tr,x3p_ar,ts_percent,e_fg_percent,tov_percent,orb_percent,ft_fga,opp_e_fg_percent,opp_tov_percent,opp_drb_percent,opp_ft_fga,arena,attend,attend_g,lg_y,abbreviation_y,playoffs_y,g,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
2025,NBA,Houston Rockets,HOU,False,24.9,49.0,27.0,49.0,27.0,4.88,0.27,5.16,115.1,110.1,5.0,98.5,0.247,0.382,0.551,0.519,11.8,31.9,0.183,0.524,12.8,76.1,0.187,Toyota Center,662688.0,17439.0,NBA,HOU,False,76.0,241.3,42.2,93.3,0.452,12.4,35.6,0.349,29.8,57.7,0.516,17.1,23.1,0.742,14.8,33.9,48.6,23.1,8.5,5.0,13.9,19.1,114.0
2025,NBA,Indiana Pacers,IND,False,25.8,44.0,31.0,42.0,33.0,1.79,-0.5,1.29,116.5,114.7,1.8,99.8,0.238,0.401,0.597,0.565,12.1,21.0,0.189,0.547,13.1,74.5,0.194,Gainbridge Fieldhouse,601944.0,16743.0,NBA,IND,False,75.0,241.7,43.5,88.8,0.491,13.2,35.6,0.372,30.3,53.2,0.57,16.8,21.1,0.794,8.9,32.4,41.3,29.3,8.4,5.1,13.5,18.8,117.1
2025,NBA,Los Angeles Clippers,LAC,False,29.6,43.0,32.0,46.0,29.0,3.79,0.28,4.07,114.2,110.4,3.8,97.6,0.254,0.391,0.585,0.549,13.6,24.5,0.202,0.535,13.6,77.2,0.19,Intuit Dome,590776.0,16410.0,NBA,LAC,False,75.0,241.3,41.2,86.2,0.477,12.4,33.7,0.368,28.8,52.5,0.548,17.4,21.9,0.796,10.4,33.6,43.9,25.0,9.5,4.7,15.1,18.5,112.2
2025,NBA,Los Angeles Lakers,LAL,False,27.9,46.0,29.0,39.0,36.0,0.83,-0.04,0.78,115.3,114.4,0.9,97.8,0.271,0.422,0.59,0.554,12.6,22.9,0.213,0.538,12.2,75.0,0.18,Crypto.com Arena,710635.0,18701.0,NBA,LAL,False,75.0,240.7,40.9,85.6,0.478,13.0,36.2,0.361,27.9,49.5,0.563,18.2,23.2,0.787,9.6,33.0,42.6,26.2,7.7,4.6,13.9,17.2,113.1
2025,NBA,Memphis Grizzlies,MEM,False,24.7,44.0,31.0,48.0,27.0,4.85,-0.09,4.77,117.8,113.1,4.7,103.4,0.251,0.402,0.588,0.554,13.2,28.9,0.197,0.535,13.0,74.7,0.204,FedEx Forum,630472.0,16591.0,NBA,MEM,False,75.0,240.3,44.9,93.4,0.48,13.8,37.6,0.367,31.1,55.8,0.557,18.4,23.5,0.785,12.9,34.3,47.2,28.8,8.9,5.8,15.8,21.0,121.9
2025,NBA,Miami Heat,MIA,False,26.9,34.0,41.0,37.0,38.0,-0.25,-0.28,-0.54,112.6,112.8,-0.2,96.2,0.236,0.433,0.575,0.542,12.8,21.9,0.186,0.543,12.6,75.8,0.156,Kaseya Center,729235.0,19709.0,NBA,MIA,False,75.0,243.0,40.0,86.3,0.463,13.6,37.4,0.365,26.3,48.9,0.538,16.1,20.3,0.79,9.5,33.6,43.1,26.3,8.1,3.8,13.9,15.6,109.6
2025,NBA,Milwaukee Bucks,MIL,False,29.5,40.0,34.0,41.0,33.0,1.69,-0.18,1.51,115.0,113.3,1.7,99.4,0.266,0.426,0.593,0.563,12.3,19.5,0.199,0.532,11.4,76.4,0.18,Fiserv Forum,662195.0,17435.0,NBA,MIL,False,74.0,240.3,41.6,86.4,0.481,14.0,36.8,0.382,27.6,49.6,0.556,17.2,22.9,0.751,8.4,35.2,43.5,25.1,7.3,4.6,13.5,18.1,114.5
2025,NBA,Minnesota Timberwolves,MIN,False,27.2,43.0,32.0,48.0,27.0,4.57,0.4,4.97,116.1,111.4,4.7,97.5,0.249,0.455,0.586,0.552,13.0,25.4,0.197,0.531,13.3,74.8,0.18,Target Center,734293.0,18828.0,NBA,MIN,False,75.0,241.3,40.7,87.5,0.466,15.1,39.8,0.38,25.6,47.7,0.537,17.2,21.8,0.792,10.9,33.1,44.1,26.1,8.2,4.9,14.5,18.1,113.8
2025,NBA,New Orleans Pelicans,NOP,False,25.9,21.0,54.0,19.0,56.0,-8.57,0.71,-7.86,110.8,119.5,-8.7,99.0,0.245,0.385,0.553,0.52,12.8,26.6,0.185,0.562,12.5,72.2,0.187,Smoothie King Center,636991.0,16763.0,NBA,NOP,False,75.0,241.0,40.7,89.9,0.453,12.1,34.6,0.35,28.6,55.3,0.517,16.7,22.0,0.757,12.2,31.4,43.6,25.7,8.6,5.4,14.6,18.2,110.2
2025,NBA,New York Knicks,NYK,False,27.5,47.0,27.0,47.0,27.0,4.32,-0.72,3.6,118.8,114.4,4.4,97.0,0.232,0.38,0.591,0.558,11.8,25.8,0.186,0.549,13.0,74.7,0.175,Madison Square Garden (IV),733044.0,19812.0,NBA,NYK,False,74.0,242.4,43.6,89.4,0.488,12.5,34.0,0.369,31.1,55.4,0.561,16.6,20.7,0.801,10.8,32.1,42.9,27.5,8.1,4.0,13.1,17.0,116.4
2025,NBA,Oklahoma City Thunder,OKC,False,24.7,63.0,12.0,63.0,12.0,13.36,-0.05,13.31,120.4,107.0,13.4,99.9,0.22,0.419,0.593,0.561,10.5,24.2,0.181,0.512,15.0,74.8,0.21,Paycom Center,700223.0,17955.0,NBA,OKC,False,75.0,240.3,44.6,92.5,0.482,14.6,38.8,0.376,30.0,53.7,0.558,16.7,20.4,0.821,10.6,34.3,44.9,27.0,10.4,5.7,11.9,19.9,120.4
2025,NBA,Orlando Magic,ORL,False,24.9,36.0,40.0,36.0,40.0,-0.82,-0.49,-1.31,108.8,109.6,-0.8,96.1,0.273,0.41,0.546,0.506,12.9,25.1,0.211,0.538,15.0,77.3,0.226,Kia Center,724147.0,18568.0,NBA,ORL,False,76.0,240.7,37.9,85.7,0.442,11.0,35.1,0.312,26.9,50.6,0.532,18.1,23.4,0.773,11.1,30.6,41.8,22.8,8.8,5.9,14.2,20.5,104.9
2025,NBA,Philadelphia 76ers,PHI,False,27.4,23.0,52.0,24.0,51.0,-6.03,0.0,-6.03,112.2,118.3,-6.1,97.2,0.258,0.425,0.566,0.529,12.2,23.0,0.202,0.572,14.4,72.0,0.193,Wells Fargo Center,734292.0,19846.0,NBA,PHI,False,75.0,241.7,39.7,87.2,0.455,12.8,37.0,0.345,26.9,50.1,0.537,17.6,22.5,0.783,10.1,29.2,39.4,23.1,9.3,4.4,13.5,19.0,109.8
2025,NBA,Phoenix Suns,PHO,False,29.2,35.0,40.0,33.0,42.0,-2.12,0.09,-2.03,116.6,118.8,-2.2,97.2,0.248,0.438,0.6,0.564,12.9,22.3,0.201,0.547,10.7,74.0,0.191,Footprint Center,648698.0,17071.0,NBA,PHO,False,75.0,242.0,41.3,85.9,0.48,14.4,37.6,0.383,26.9,48.3,0.556,17.3,21.3,0.811,9.3,33.5,42.8,28.0,7.1,4.9,14.1,18.1,114.3
2025,NBA,Portland Trail Blazers,POR,False,23.9,32.0,43.0,29.0,46.0,-3.69,0.6,-3.09,112.0,115.7,-3.7,98.4,0.247,0.42,0.557,0.523,13.8,28.9,0.189,0.547,13.4,72.3,0.205,Moda Center,662771.0,17441.0,NBA,POR,False,75.0,241.0,40.4,89.6,0.451,13.0,37.6,0.346,27.4,52.0,0.526,16.9,22.1,0.765,13.0,31.1,44.2,23.7,8.1,5.3,15.9,19.0,110.7
2025,NBA,Sacramento Kings,SAC,False,27.7,36.0,39.0,38.0,37.0,0.03,0.18,0.21,116.2,116.2,0.0,98.5,0.237,0.392,0.581,0.547,11.9,25.0,0.19,0.557,12.6,77.0,0.201,Golden 1 Center,645981.0,17000.0,NBA,SAC,False,75.0,242.7,43.0,90.1,0.477,12.5,35.3,0.355,30.5,54.8,0.556,17.2,21.3,0.804,10.9,33.3,44.2,26.6,7.7,4.5,13.5,19.0,115.8
2025,NBA,San Antonio Spurs,SAS,False,26.0,31.0,43.0,31.0,43.0,-2.65,0.22,-2.43,114.7,117.3,-2.6,99.3,0.236,0.441,0.575,0.543,12.2,24.7,0.183,0.552,11.9,72.9,0.158,Frost Bank Center,677213.0,17967.0,NBA,SAS,False,74.0,240.7,41.8,89.9,0.465,14.1,39.6,0.355,27.7,50.3,0.551,16.4,21.2,0.774,11.1,32.6,43.7,28.9,8.3,5.7,13.8,16.7,114.2
2025,NBA,Toronto Raptors,TOR,False,24.6,28.0,47.0,28.0,47.0,-4.32,0.15,-4.17,110.4,114.7,-4.3,99.5,0.24,0.369,0.553,0.522,13.4,27.5,0.18,0.538,12.9,73.9,0.222,Scotiabank Arena,710734.0,18704.0,NBA,TOR,False,75.0,241.7,41.4,90.4,0.458,11.6,33.4,0.347,29.8,57.1,0.523,16.3,21.7,0.75,12.5,32.7,45.3,28.4,7.9,4.4,15.5,21.3,110.7
2025,NBA,Utah Jazz,UTA,False,24.0,16.0,60.0,20.0,56.0,-8.54,0.6,-7.94,111.1,119.6,-8.5,99.8,0.255,0.446,0.569,0.534,15.1,27.0,0.197,0.555,10.3,74.3,0.187,Delta Center,708825.0,18175.0,NBA,UTA,False,76.0,241.3,40.2,88.1,0.456,13.8,39.3,0.352,26.3,48.8,0.54,17.4,22.5,0.772,11.9,33.5,45.4,25.6,6.7,4.4,17.4,18.9,111.5
2025,NBA,Washington Wizards,WAS,False,23.6,16.0,59.0,14.0,61.0,-12.33,0.32,-12.01,106.9,119.0,-12.1,101.3,0.233,0.435,0.547,0.512,13.7,22.9,0.182,0.55,11.5,72.4,0.202,Capital One Arena,615453.0,16084.0,NBA,WAS,False,75.0,240.7,39.5,90.1,0.439,13.2,39.2,0.335,26.4,50.9,0.518,16.4,21.0,0.779,10.7,33.2,43.9,25.3,7.8,5.2,15.7,19.8,108.6
