season,lg_x,team,abbreviation_x,playoffs_x,age,w,l,pw,pl,mov,sos,srs,o_rtg,d_rtg,n_rtg,pace,f_tr,x3p_ar,ts_percent,e_fg_percent,tov_percent,orb_percent,ft_fga,opp_e_fg_percent,opp_tov_percent,opp_drb_percent,opp_ft_fga,arena,attend,attend_g,lg_y,abbreviation_y,playoffs_y,g,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game
1994,NBA,New Jersey Nets,NJN,True,26.6,45.0,37.0,47.0,35.0,2.2,-0.08,2.11,107.2,104.9,2.3,95.5,0.351,0.096,0.515,0.461,12.7,34.0,0.267,0.475,13.5,69.1,0.212,Brendan Byrne Arena,658304.0,20049.0,NBA,NJN,True,82.0,241.8,38.6,86.8,0.445,2.7,8.3,0.327,35.9,78.4,0.458,23.2,30.4,0.762,15.9,31.2,47.0,23.2,8.5,7.0,14.6,20.6,103.2
1994,NBA,New York Knicks,NYK,True,28.9,57.0,25.0,60.0,22.0,6.99,-0.5,6.48,105.7,98.2,7.5,92.8,0.311,0.135,0.527,0.483,15.1,34.4,0.232,0.451,16.0,71.4,0.261,Madison Square Garden (IV),810193.0,19763.0,NBA,NYK,True,82.0,240.9,37.8,82.1,0.46,3.9,11.1,0.348,33.9,71.1,0.477,19.1,25.6,0.746,14.3,31.0,45.3,25.2,9.2,4.7,16.6,24.4,98.5
1994,NBA,Portland Trail Blazers,POR,True,28.6,47.0,35.0,48.0,34.0,2.63,-0.04,2.6,108.1,105.5,2.6,98.8,0.323,0.104,0.518,0.472,12.5,34.4,0.24,0.49,14.8,70.8,0.235,Memorial Coliseum,528408.0,12888.0,NBA,POR,True,82.0,240.9,41.1,90.6,0.454,3.3,9.4,0.353,37.8,81.2,0.466,21.7,29.2,0.743,15.9,30.0,45.9,25.2,9.1,5.0,14.8,22.3,107.3
1994,NBA,San Antonio Spurs,SAS,True,29.0,55.0,27.0,56.0,26.0,5.26,-0.21,5.05,110.4,104.6,5.8,90.1,0.322,0.107,0.537,0.494,13.6,35.6,0.239,0.467,11.7,70.5,0.196,Alamodome,904190.0,18726.0,NBA,SAS,True,82.0,241.2,38.8,81.6,0.475,3.0,8.7,0.349,35.7,72.9,0.49,19.5,26.2,0.742,14.5,31.7,46.2,23.1,6.8,5.5,14.6,20.3,100.0
1993,NBA,Portland Trail Blazers,POR,True,28.2,51.0,31.0,49.0,33.0,3.11,-0.19,2.92,108.3,105.2,3.1,99.1,0.347,0.115,0.526,0.476,12.6,32.7,0.259,0.488,14.8,71.0,0.237,Memorial Coliseum,528408.0,12888.0,NBA,POR,True,82.0,242.7,41.0,89.5,0.458,3.4,10.3,0.326,37.6,79.3,0.475,23.2,31.1,0.745,15.0,30.6,45.5,24.0,9.4,5.2,14.8,23.1,108.5
1992,NBA,Boston Celtics,BOS,True,29.2,51.0,31.0,51.0,31.0,3.62,-0.21,3.41,110.8,107.0,3.8,95.8,0.266,0.05,0.544,0.5,12.7,31.9,0.215,0.469,11.9,68.7,0.22,Boston Garden,610776.0,14890.0,NBA,BOS,True,82.0,241.2,43.2,87.8,0.492,1.3,4.4,0.306,41.9,83.4,0.502,18.9,23.4,0.808,13.4,31.5,44.9,25.3,7.8,5.9,14.2,20.6,106.6
1992,NBA,Detroit Pistons,DET,True,30.1,48.0,34.0,47.0,35.0,2.04,0.01,2.06,107.5,105.3,2.2,91.6,0.307,0.077,0.52,0.477,13.5,34.9,0.228,0.468,12.5,68.5,0.204,The Palace of Auburn Hills,879614.0,21454.0,NBA,DET,True,82.0,241.2,38.9,83.7,0.465,2.0,6.4,0.314,36.9,77.3,0.477,19.1,25.7,0.743,14.8,29.5,44.3,23.2,6.7,4.4,14.8,20.1,98.9
1992,NBA,Houston Rockets,HOU,False,28.0,42.0,40.0,36.0,46.0,-1.72,-0.22,-1.94,106.2,108.0,-1.8,95.1,0.293,0.139,0.537,0.499,15.0,30.9,0.216,0.477,12.5,66.4,0.209,The Summit,592790.0,15021.0,NBA,HOU,False,82.0,242.4,39.9,84.1,0.475,4.0,11.7,0.343,35.9,72.4,0.496,18.2,24.6,0.738,13.1,29.7,42.8,25.1,8.0,7.0,16.8,21.6,102.0
1992,NBA,New Jersey Nets,NJN,True,25.6,40.0,42.0,36.0,46.0,-1.7,0.15,-1.54,107.0,108.7,-1.7,98.0,0.265,0.088,0.51,0.473,14.1,39.1,0.194,0.488,14.1,66.3,0.247,Brendan Byrne Arena,517356.0,20049.0,NBA,NJN,True,82.0,241.2,42.4,92.4,0.458,2.7,8.2,0.334,39.6,84.3,0.47,17.9,24.5,0.732,18.4,29.2,47.6,23.6,9.0,7.5,17.0,22.4,105.4
1992,NBA,New York Knicks,NYK,True,27.3,51.0,31.0,52.0,30.0,3.89,-0.22,3.67,108.3,104.2,4.1,92.9,0.295,0.089,0.531,0.491,13.7,34.6,0.216,0.471,14.0,71.1,0.248,Madison Square Garden (IV),726608.0,17879.0,NBA,NYK,True,82.0,242.1,40.4,84.7,0.477,2.5,7.5,0.325,37.9,77.2,0.492,18.3,25.0,0.734,14.5,30.4,44.8,26.0,7.7,4.7,15.1,23.2,101.6
1992,NBA,Portland Trail Blazers,POR,True,28.1,57.0,25.0,59.0,23.0,7.27,-0.33,6.94,111.4,104.2,7.2,99.0,0.335,0.128,0.541,0.495,13.6,35.6,0.253,0.471,14.3,69.9,0.251,Memorial Coliseum,528408.0,12888.0,NBA,POR,True,82.0,242.4,42.4,89.7,0.473,4.0,11.5,0.344,38.4,78.1,0.492,22.7,30.0,0.754,15.8,31.1,46.9,25.2,9.2,5.0,16.2,24.2,111.4
1992,NBA,San Antonio Spurs,SAS,True,27.3,47.0,35.0,50.0,32.0,3.32,-0.51,2.81,107.5,104.1,3.4,96.2,0.317,0.057,0.528,0.485,13.9,34.2,0.233,0.469,13.5,69.8,0.224,HemisFair Arena,658337.0,16057.0,NBA,SAS,True,82.0,241.2,41.2,86.5,0.476,1.4,4.9,0.292,39.7,81.5,0.487,20.1,27.4,0.736,15.0,31.1,46.1,24.5,8.9,7.4,16.0,21.9,104.0
1991,NBA,Los Angeles Lakers,LAL,True,28.4,58.0,24.0,59.0,23.0,6.74,-0.01,6.73,112.1,105.0,7.1,94.1,0.327,0.108,0.551,0.5,13.2,33.0,0.261,0.474,12.8,68.3,0.176,Great Western Forum,682024.0,17505.0,NBA,LAL,True,82.0,241.8,40.8,84.3,0.484,2.8,9.1,0.304,38.0,75.2,0.505,22.0,27.6,0.798,13.1,29.8,42.9,25.5,7.8,4.7,14.7,18.6,106.3
1991,NBA,Portland Trail Blazers,POR,True,27.9,63.0,19.0,62.0,20.0,8.68,-0.21,8.47,112.8,104.3,8.5,100.5,0.344,0.123,0.554,0.509,13.4,33.8,0.259,0.473,14.4,70.4,0.25,Memorial Coliseum,528244.0,12884.0,NBA,POR,True,82.0,242.7,43.6,89.9,0.485,4.2,11.0,0.377,39.5,78.8,0.501,23.3,31.0,0.753,14.7,31.2,45.9,27.5,8.8,5.0,16.0,24.1,114.7
1990,NBA,Boston Celtics,BOS,True,30.2,52.0,30.0,51.0,31.0,3.99,-0.76,3.23,112.0,107.9,4.1,98.2,0.301,0.057,0.557,0.506,13.4,31.5,0.251,0.477,10.8,72.1,0.223,Boston Garden,611537.0,14890.0,NBA,BOS,True,82.0,240.3,43.5,87.2,0.498,1.3,4.9,0.262,42.2,82.2,0.513,21.8,26.3,0.832,13.0,33.0,46.0,29.5,6.6,5.5,15.3,20.9,110.0
1990,NBA,Cleveland Cavaliers,CLE,True,26.1,42.0,40.0,40.0,42.0,-0.3,-0.31,-0.62,106.9,107.2,-0.3,95.0,0.315,0.122,0.529,0.485,13.5,31.5,0.235,0.49,14.0,67.7,0.202,Coliseum at Richfield,695710.0,20273.0,NBA,CLE,True,82.0,242.4,39.2,85.1,0.461,4.2,10.4,0.407,35.0,74.7,0.468,20.0,26.8,0.744,13.8,29.0,42.8,25.7,7.9,6.2,15.2,20.3,102.6
