team,season,o_rtg,d_rtg,n_rtg,ast_per_game,pace,ts_percent,e_fg_percent,tov_percent,orb_percent,opp_e_fg_percent,w,l
Chicago Bulls,1996,115.2,101.8,13.4,24.8,91.1,0.555,0.517,13.1,36.9,0.482,72.0,10.0
